t_s,hip_deg,knee_deg,ankle_deg
130.906,-22.1836,10.3468,-2.5721
130.91,-21.9763,10.0785,-2.39229
130.913,-21.7571,9.79865,-2.19501
130.917,-21.5256,9.50359,-1.98968
130.921,-21.2859,9.19358,-1.77651
130.925,-21.0359,8.86743,-1.54536
130.929,-20.7717,8.52849,-1.30008
130.933,-20.4899,8.1777,-1.04176
130.937,-20.1881,7.81294,-0.766282
130.941,-19.8662,7.43407,-0.473063
130.945,-19.5221,7.04399,-0.151435
130.949,-19.16,6.64137,0.191571
130.953,-18.7894,6.21895,0.554412
130.956,-18.4139,5.77574,0.937732
130.96,-18.0353,5.31392,1.34957
130.964,-17.6516,4.82953,1.7873
130.968,-17.2573,4.31206,2.25154
130.972,-16.8484,3.75473,2.74428
130.976,-16.4263,3.15946,3.30747
130.98,-15.9972,2.53711,3.8985
130.984,-15.5691,1.90657,4.53188
130.988,-15.1373,1.27427,5.22502
130.992,-14.7048,0.653607,5.99436
130.996,-14.2684,0.0472237,6.86527
130.999,-13.8265,-0.547815,7.79399
131.003,-13.3823,-1.12929,8.77265
131.007,-12.9445,-1.69144,9.80837
131.011,-12.5164,-2.23225,10.9242
131.015,-12.094,-2.75738,12.0825
131.019,-11.6675,-3.27999,13.2759
131.023,-11.2286,-3.80898,14.4992
131.027,-10.7712,-4.35046,15.7217
131.031,-10.2913,-4.90861,16.8831
131.035,-9.79562,-5.48311,17.9386
131.038,-9.29773,-6.06254,18.8483
131.042,-8.80872,-6.64097,19.4947
131.046,-8.33615,-7.21544,19.9034
131.05,-7.88543,-7.78729,20.1085
131.054,-7.46545,-8.35248,20.1724
131.058,-7.08759,-8.88856,20.1638
131.062,-6.76622,-9.36834,20.1463
131.066,-6.509,-9.76541,20.1439
131.07,-6.31616,-10.0632,20.1669
131.074,-6.19092,-10.2515,20.2036
131.078,-6.13158,-10.331,20.2404
131.081,-6.12509,-10.303,20.2827
131.085,-6.1574,-10.1632,20.3644
131.089,-6.22491,-9.9284,20.4454
131.093,-6.32435,-9.62028,20.4556
131.097,-6.44623,-9.25481,20.3777
131.101,-6.58302,-8.84829,20.2208
131.105,-6.73079,-8.40562,19.9761
131.109,-6.88748,-7.93809,19.6616
131.113,-7.04951,-7.45331,19.2164
131.117,-7.21537,-6.95293,18.5859
131.121,-7.38361,-6.43351,17.8188
131.124,-7.55213,-5.90094,17.0474
131.128,-7.71883,-5.36349,16.2077
131.132,-7.879,-4.82831,15.1881
131.136,-8.02607,-4.30335,13.9723
131.14,-8.15527,-3.79418,12.5839
131.144,-8.26902,-3.30087,11.1349
131.148,-8.3666,-2.82619,9.69278
131.152,-8.445,-2.3718,8.29555
131.156,-8.50044,-1.93339,6.94676
131.16,-8.53545,-1.50096,5.62656
131.163,-8.54908,-1.0689,4.32679
131.167,-8.53774,-0.635549,3.05008
131.171,-8.49812,-0.191837,1.80736
131.175,-8.43437,0.263531,0.617084
131.179,-8.348,0.728242,-0.506991
131.183,-8.23831,1.20135,-1.5531
131.187,-8.10568,1.6844,-2.50269
131.191,-7.95551,2.19403,-3.34871
131.195,-7.79169,2.72807,-4.10254
131.199,-7.61495,3.28088,-4.7827
131.203,-7.42595,3.85019,-5.40408
131.206,-7.22775,4.44366,-5.96964
131.21,-7.02276,5.05824,-6.48265
131.214,-6.8112,5.69188,-6.94835
131.218,-6.59325,6.34567,-7.36987
131.222,-6.37196,7.02649,-7.7489
131.226,-6.14861,7.72788,-8.09912
131.23,-5.92549,8.44547,-8.42924
131.234,-5.70445,9.17882,-8.74614
131.238,-5.48876,9.92823,-9.04652
131.242,-5.28281,10.6994,-9.32669
131.246,-5.09254,11.4917,-9.58793
131.249,-4.92237,12.3042,-9.83333
131.253,-4.77259,13.1342,-10.0613
131.257,-4.64527,13.9856,-10.2662
131.261,-4.54565,14.8602,-10.4464
131.265,-4.4769,15.7595,-10.5983
131.269,-4.43382,16.6767,-10.7225
131.273,-4.41577,17.6104,-10.8187
131.277,-4.42424,18.5671,-10.8848
131.281,-4.45989,19.5469,-10.9223
131.285,-4.51886,20.5444,-10.9308
131.288,-4.60044,21.5599,-10.9144
131.292,-4.70589,22.5981,-10.8744
131.296,-4.83763,23.6585,-10.8136
131.3,-4.9935,24.7353,-10.724
131.304,-5.17575,25.8313,-10.5973
131.308,-5.39069,26.9579,-10.4234
131.312,-5.64242,28.1167,-10.2015
131.316,-5.92376,29.2988,-9.92813
131.32,-6.23211,30.5022,-9.61526
131.324,-6.56924,31.7283,-9.27197
131.328,-6.93408,32.9792,-8.90215
131.331,-7.31689,34.2433,-8.5117
131.335,-7.71542,35.518,-8.10944
131.339,-8.13089,36.8047,-7.7027
131.343,-8.56481,38.1068,-7.29504
131.347,-9.01077,39.413,-6.87566
131.351,-9.46588,40.7155,-6.49398
131.355,-9.92957,42.0101,-6.187
131.359,-10.4053,43.2929,-5.92007
131.363,-10.8921,44.5593,-5.6876
131.367,-11.3927,45.8119,-5.48524
131.37,-11.9114,47.0591,-5.3062
131.374,-12.4507,48.3063,-5.1488
131.378,-13.0014,49.5508,-5.02006
131.382,-13.5592,50.7902,-4.91344
131.386,-14.1216,52.0208,-4.82158
131.39,-14.6877,53.2375,-4.73647
131.394,-15.2541,54.4353,-4.64343
131.398,-15.8193,55.6115,-4.5334
131.402,-16.3816,56.7628,-4.40561
131.406,-16.937,57.8836,-4.26191
131.41,-17.4758,58.9618,-4.10113
131.413,-17.9888,59.9869,-3.92555
131.417,-18.4638,60.9443,-3.7324
131.421,-18.8921,61.8227,-3.51652
131.425,-19.2781,62.6251,-3.27509
131.429,-19.621,63.3495,-2.99426
131.433,-19.9149,63.9916,-2.67981
131.437,-20.1576,64.5506,-2.33676
131.441,-20.3617,65.04,-1.97225
131.445,-20.5352,65.4643,-1.57798
131.449,-20.6873,65.8275,-1.15092
131.453,-20.8287,66.1356,-0.678305
131.456,-20.9728,66.4031,-0.171
131.46,-21.1326,66.638,0.34645
131.464,-21.3211,66.8308,0.847142
131.468,-21.5371,66.9713,1.32418
131.472,-21.7577,67.0338,1.76986
131.476,-21.9655,66.9925,2.16973
131.48,-22.1442,66.8044,2.48746
131.484,-22.2871,66.4748,2.74616
131.488,-22.4043,66.0293,2.97394
131.492,-22.5047,65.4788,3.18554
131.495,-22.5972,64.8169,3.33838
131.499,-22.6855,64.0668,3.44601
131.503,-22.7651,63.2391,3.52808
131.507,-22.8223,62.328,3.60011
131.511,-22.8403,61.3291,3.64416
131.515,-22.8118,60.2369,3.64149
131.519,-22.7419,59.0691,3.60004
131.523,-22.6445,57.8461,3.53158
131.527,-22.539,56.5847,3.42235
131.531,-22.4487,55.2922,3.25381
131.535,-22.3926,53.989,3.03434
131.538,-22.3823,52.6928,2.73758
131.542,-22.423,51.4108,2.39606
131.546,-22.5126,50.1334,2.04865
131.55,-22.6521,48.8692,1.72222
131.554,-22.8431,47.6382,1.44838
131.558,-23.0968,46.4703,1.42977
131.562,-23.4204,45.4003,1.69985
131.566,-23.8354,44.5033,2.18108
131.57,-24.3685,43.8515,2.8279
131.574,-24.9946,43.433,3.3518
131.578,-25.6015,43.083,3.66687
131.581,-26.1321,42.6558,3.79175
131.585,-26.5933,42.1164,3.87634
131.589,-27.0164,41.5144,4.00495
131.593,-27.4105,40.885,4.07558
131.597,-27.7603,40.2102,4.09966
131.601,-28.037,39.4489,4.11611
131.605,-28.1955,38.5909,4.11495
131.609,-28.231,37.6558,4.07545
131.613,-28.1566,36.6352,3.96683
131.617,-27.9882,35.525,3.78844
131.62,-27.748,34.3667,3.66671
131.624,-27.472,33.2129,3.63241
131.628,-27.1804,32.0779,3.64287
131.632,-26.9024,30.9788,3.62079
131.636,-26.6662,29.9449,3.45497
131.64,-26.4903,29.0018,3.08513
131.644,-26.3991,28.177,2.69658
131.648,-26.4279,27.5073,2.40901
131.652,-26.5984,27.0026,2.15427
131.656,-26.875,26.6105,1.82021
131.66,-27.2376,26.3057,1.38825
131.663,-27.6685,26.0799,0.940419
131.667,-28.1398,25.9268,0.571586
131.671,-28.6063,25.8125,0.249599
131.675,-29.0476,25.7197,-0.0744368
131.679,-29.4463,25.629,-0.398638
131.683,-29.7924,25.5297,-0.686666
131.687,-30.0927,25.419,-0.951316
131.691,-30.3548,25.2935,-1.21233
131.695,-30.583,25.1512,-1.48476
131.699,-30.7782,24.9882,-1.78404
131.703,-30.9365,24.7958,-2.10224
131.706,-31.0506,24.5644,-2.42314
131.71,-31.1134,24.2859,-2.74606
131.714,-31.1296,23.9615,-3.06892
131.718,-31.1176,23.6096,-3.38852
131.722,-31.0912,23.2502,-3.70802
131.726,-31.064,22.9032,-4.02507
131.73,-31.0451,22.5825,-4.32808
131.734,-31.0372,22.2934,-4.60509
131.738,-31.0405,22.0378,-4.86164
131.742,-31.0549,21.8145,-5.10671
131.745,-31.081,21.6239,-5.33926
131.749,-31.1193,21.4657,-5.55234
131.753,-31.1723,21.347,-5.7397
131.757,-31.2425,21.269,-5.90742
131.761,-31.3304,21.2303,-6.05965
131.765,-31.4288,21.2215,-6.19772
131.769,-31.5334,21.2409,-6.31721
131.773,-31.639,21.2789,-6.42126
131.777,-31.7376,21.3218,-6.51506
131.781,-31.8221,21.3577,-6.60275
131.785,-31.8894,21.3799,-6.6882
131.788,-31.9389,21.3846,-6.77398
131.792,-31.9727,21.3717,-6.86263
131.796,-31.9955,21.3446,-6.95639
131.8,-32.0104,21.3049,-7.05587
131.804,-32.0192,21.2519,-7.16079
131.808,-32.023,21.1875,-7.26856
131.812,-32.023,21.1137,-7.37766
131.816,-32.0188,21.0326,-7.48597
131.82,-32.0126,20.9478,-7.59177
131.824,-32.0074,20.8625,-7.69327
131.827,-32.0078,20.7809,-7.7892
131.831,-32.0155,20.7059,-7.87912
131.835,-32.0326,20.6404,-7.96145
131.839,-32.059,20.5869,-8.03537
131.843,-32.095,20.5469,-8.10053
131.847,-32.1404,20.5212,-8.15804
131.851,-32.1925,20.5096,-8.20301
131.855,-32.2465,20.5108,-8.22817
131.859,-32.298,20.5212,-8.23384
131.863,-32.3416,20.5357,-8.22305
131.867,-32.3732,20.55,-8.19841
131.87,-32.393,20.5626,-8.16127
131.874,-32.4,20.5682,-8.11602
131.878,-32.3923,20.56,-8.0647
131.882,-32.3692,20.5339,-8.01329
131.886,-32.3335,20.4903,-7.96684
131.89,-32.2861,20.4261,-7.9307
131.894,-32.2294,20.3428,-7.90542
131.898,-32.1654,20.2446,-7.88764
131.902,-32.096,20.1354,-7.8764
131.906,-32.0224,20.0165,-7.87204
131.91,-31.9431,19.8904,-7.87165
131.913,-31.8571,19.7603,-7.87025
131.917,-31.7654,19.6289,-7.86465
131.921,-31.6675,19.4979,-7.85324
131.925,-31.5631,19.369,-7.83426
131.929,-31.4514,19.2426,-7.80661
131.933,-31.3327,19.118,-7.76984
131.937,-31.2068,18.9938,-7.72471
131.941,-31.0734,18.8681,-7.67069
131.945,-30.9326,18.738,-7.61165
131.949,-30.7855,18.6009,-7.55095
131.952,-30.6327,18.4553,-7.48991
131.956,-30.4756,18.3,-7.42833
131.96,-30.3166,18.1368,-7.36983
131.964,-30.1593,17.9701,-7.31389
131.968,-30.0044,17.8003,-7.25932
131.972,-29.8528,17.6286,-7.20333
131.976,-29.704,17.4555,-7.14899
131.98,-29.558,17.2833,-7.09764
131.984,-29.4148,17.1128,-7.04406
131.988,-29.2739,16.9446,-6.98759
131.992,-29.136,16.7799,-6.92726
131.995,-29.0016,16.6197,-6.86396
131.999,-28.8717,16.4641,-6.79663
132.003,-28.7469,16.3137,-6.72483
132.007,-28.6275,16.1687,-6.64839
132.011,-28.512,16.0283,-6.56798
132.015,-28.3985,15.891,-6.48173
132.019,-28.2851,15.7549,-6.39097
132.023,-28.1693,15.6173,-6.29512
132.027,-28.0497,15.4766,-6.19935
132.031,-27.9259,15.3335,-6.10578
132.035,-27.7985,15.1896,-6.01104
132.038,-27.668,15.0463,-5.91146
132.042,-27.5354,14.9015,-5.81181
132.046,-27.4009,14.7553,-5.70236
132.05,-27.2642,14.6093,-5.58431
132.054,-27.1255,14.4641,-5.48448
132.058,-26.9852,14.3169,-5.39021
132.062,-26.8425,14.1647,-5.28614
132.066,-26.6949,14.009,-5.17576
132.07,-26.5405,13.8536,-5.06722
132.074,-26.3791,13.6974,-4.95968
132.077,-26.211,13.5353,-4.84998
132.081,-26.0361,13.366,-4.73599
132.085,-25.8535,13.1886,-4.61305
132.089,-25.6641,13.0027,-4.48394
132.093,-25.466,12.8037,-4.35279
132.097,-25.2558,12.5876,-4.21799
132.101,-25.0322,12.3523,-4.07365
132.105,-24.7982,12.1015,-3.91974
132.109,-24.5547,11.8344,-3.75755
132.113,-24.3013,11.5476,-3.58781
132.117,-24.0404,11.242,-3.40431
132.12,-23.7782,10.9227,-3.2089
132.124,-23.513,10.5901,-3.00573
132.128,-23.2437,10.244,-2.79956
132.132,-22.968,9.88639,-2.58871
132.136,-22.6866,9.52162,-2.35968
132.14,-22.3996,9.15147,-2.116
132.144,-22.1063,8.77395,-1.86312
132.148,-21.8096,8.39076,-1.6019
132.152,-21.5124,8.00442,-1.32295
132.156,-21.2133,7.61552,-1.02805
132.16,-20.9104,7.22361,-0.716757
132.163,-20.601,6.82598,-0.390202
132.167,-20.283,6.42618,-0.0374393
132.171,-19.9559,6.02683,0.337179
132.175,-19.6195,5.62696,0.731543
132.179,-19.2727,5.21925,1.14492
132.183,-18.9158,4.80491,1.59849
132.187,-18.5549,4.38606,2.08649
132.191,-18.1865,3.95695,2.60723
132.195,-17.8009,3.50199,3.15876
132.199,-17.3941,3.01407,3.76858
132.202,-16.9667,2.49301,4.42548
132.206,-16.5253,1.94655,5.12969
132.21,-16.0796,1.39117,5.89283
132.214,-15.639,0.84347,6.74219
132.218,-15.2003,0.308956,7.65318
132.222,-14.7548,-0.215142,8.62114
132.226,-14.298,-0.734634,9.6499
132.23,-13.8279,-1.25494,10.7558
132.234,-13.3413,-1.77939,11.9078
132.238,-12.8416,-2.30825,13.0914
132.242,-12.3375,-2.8353,14.3132
132.245,-11.834,-3.35748,15.5674
132.249,-11.3348,-3.87666,16.7587
132.253,-10.8429,-4.39504,17.8247
132.257,-10.3636,-4.91075,18.735
132.261,-9.90163,-5.4231,19.4011
132.265,-9.46253,-5.93305,19.8181
132.269,-9.04754,-6.43767,20.0158
132.273,-8.66348,-6.92581,20.0807
132.277,-8.32116,-7.38136,20.1126
132.281,-8.03148,-7.77741,20.1591
132.285,-7.79597,-8.09931,20.2325
132.288,-7.6172,-8.34363,20.3556
132.292,-7.50195,-8.4965,20.5181
132.296,-7.45607,-8.54665,20.6554
132.3,-7.47293,-8.47693,20.7705
132.304,-7.54259,-8.30059,20.8599
132.308,-7.65817,-8.03619,20.91
132.312,-7.80896,-7.70258,20.89
132.316,-7.98169,-7.31091,20.7921
132.32,-8.16303,-6.88172,20.6141
132.324,-8.34829,-6.42888,20.3869
132.327,-8.53452,-5.95945,20.1183
132.331,-8.71746,-5.47561,19.7507
132.335,-8.89556,-4.97935,19.183
132.339,-9.06754,-4.47311,18.3822
132.343,-9.23144,-3.95974,17.5352
132.347,-9.38655,-3.44274,16.7227
132.351,-9.53221,-2.92302,15.7951
132.355,-9.66523,-2.40566,14.6499
132.359,-9.77893,-1.89949,13.3093
132.363,-9.86799,-1.41006,11.8915
132.367,-9.93512,-0.930863,10.4442
132.37,-9.98203,-0.461456,9.0076
132.374,-10.0066,-0.0036855,7.63398
132.378,-10.0053,0.443321,6.32994
132.382,-9.9816,0.893017,5.07944
132.386,-9.93423,1.34466,3.85909
132.39,-9.85956,1.79469,2.64841
132.394,-9.75556,2.24299,1.47372
132.398,-9.63048,2.69728,0.358015
132.402,-9.48525,3.16591,-0.675868
132.406,-9.31898,3.64618,-1.62247
132.409,-9.13294,4.13705,-2.47574
132.413,-8.93352,4.64555,-3.24386
132.417,-8.72501,5.1805,-3.93183
132.421,-8.50938,5.73745,-4.55564
132.425,-8.28829,6.31412,-5.12716
132.429,-8.06365,6.91134,-5.65712
132.433,-7.83872,7.52852,-6.15109
132.437,-7.61567,8.17185,-6.60725
132.441,-7.39637,8.837,-7.03839
132.445,-7.18154,9.51836,-7.44918
132.449,-6.97471,10.2149,-7.83972
132.452,-6.77912,10.9323,-8.2069
132.456,-6.59746,11.6704,-8.55637
132.46,-6.43162,12.4284,-8.88681
132.464,-6.28559,13.2082,-9.1979
132.468,-6.16362,14.0154,-9.4873
132.472,-6.0692,14.85,-9.75883
132.476,-5.9998,15.7076,-10.0094
132.48,-5.95594,16.5883,-10.234
132.484,-5.93947,17.4935,-10.4322
132.488,-5.94995,18.4267,-10.5996
132.492,-5.98099,19.3798,-10.7387
132.495,-6.03153,20.3498,-10.8494
132.499,-6.10199,21.3383,-10.9288
132.503,-6.19081,22.3482,-10.9698
132.507,-6.29305,23.3722,-10.9788
132.511,-6.40836,24.4069,-10.9635
132.515,-6.5377,25.4519,-10.926
132.519,-6.68235,26.51,-10.861
132.523,-6.83881,27.5759,-10.7655
132.527,-7.00802,28.6491,-10.6378
132.531,-7.19399,29.7339,-10.4757
132.534,-7.40007,30.8338,-10.2799
132.538,-7.62361,31.9498,-10.0558
132.542,-7.86503,33.0824,-9.81083
132.546,-8.12761,34.2343,-9.55296
132.55,-8.41212,35.4065,-9.28651
132.554,-8.71296,36.5975,-9.01622
132.558,-9.02872,37.8019,-8.74549
132.562,-9.36111,39.0162,-8.48051
132.566,-9.71104,40.2385,-8.22612
132.57,-10.0723,41.4595,-7.99375
132.574,-10.4446,42.6745,-7.77629
132.577,-10.828,43.8781,-7.57085
132.581,-11.2168,45.0624,-7.37613
132.585,-11.6106,46.2267,-7.19299
132.589,-12.0146,47.3757,-7.01829
132.593,-12.4368,48.5178,-6.85053
132.597,-12.8762,49.6533,-6.68887
132.601,-13.3338,50.784,-6.52712
132.605,-13.8156,51.916,-6.35937
132.609,-14.3258,53.0544,-6.18219
132.613,-14.8581,54.1925,-5.99356
132.617,-15.411,55.3277,-5.78856
132.62,-15.984,56.4594,-5.56959
132.624,-16.5713,57.5827,-5.33521
132.628,-17.1587,58.6829,-5.08641
132.632,-17.738,59.7495,-4.81869
132.636,-18.2963,60.7692,-4.53422
132.64,-18.8251,61.7339,-4.23051
132.644,-19.325,62.6439,-3.90834
132.648,-19.7955,63.4984,-3.56713
132.652,-20.2341,64.2924,-3.2131
132.656,-20.6382,65.0199,-2.84652
132.659,-21.0125,65.6879,-2.46556
132.663,-21.3591,66.2984,-2.06391
132.667,-21.6807,66.8501,-1.65197
132.671,-21.9803,67.3418,-1.2332
132.675,-22.2652,67.7734,-0.813377
132.679,-22.5384,68.1456,-0.365484
132.683,-22.7991,68.457,0.116397
132.687,-23.0463,68.7065,0.618248
132.691,-23.2807,68.8847,1.10574
132.695,-23.5001,68.9842,1.57257
132.699,-23.6944,68.9924,2.03498
132.702,-23.856,68.8955,2.46863
132.706,-23.991,68.6747,2.83875
132.71,-24.1004,68.3363,3.1518
132.714,-24.1845,67.8907,3.43891
132.718,-24.2437,67.3451,3.69805
132.722,-24.2878,66.7174,3.93142
132.726,-24.3252,66.0046,4.11953
132.73,-24.3594,65.2231,4.27568
132.734,-24.3883,64.3846,4.3952
132.738,-24.4059,63.4887,4.47156
132.742,-24.4093,62.5269,4.49132
132.745,-24.3939,61.5106,4.46769
132.749,-24.3544,60.4502,4.41066
132.753,-24.2921,59.3526,4.31918
132.757,-24.2133,58.2236,4.18441
132.761,-24.1289,57.0666,3.99183
132.765,-24.0524,55.8997,3.75728
132.769,-23.9956,54.7377,3.49865
132.773,-23.9732,53.5929,3.21446
132.777,-24.0003,52.474,2.97982
132.781,-24.087,51.3939,2.76222
132.784,-24.226,50.3475,2.50518
132.788,-24.4111,49.3321,2.24294
132.792,-24.6442,48.3553,2.1383
132.796,-24.9302,47.4427,2.21521
132.8,-25.2701,46.6204,2.45142
132.804,-25.6666,45.9195,2.79891
132.808,-26.1016,45.3474,3.3029
132.812,-26.5324,44.8771,3.86416
132.816,-26.9053,44.4274,4.28074
132.82,-27.1956,43.9305,4.48778
132.824,-27.413,43.3586,4.61782
132.827,-27.5793,42.7114,4.7416
132.831,-27.7017,42.0061,4.8288
132.835,-27.7608,41.2325,4.87357
132.839,-27.7305,40.3665,4.88836
132.843,-27.5957,39.402,4.8691
132.847,-27.3728,38.3695,4.83067
132.851,-27.0614,37.2688,4.77116
132.855,-26.6669,36.0946,4.68161
132.859,-26.2133,34.8685,4.5867
132.863,-25.7499,33.6492,4.51286
132.866,-25.307,32.4706,4.45138
132.87,-24.9152,31.3569,4.38409
132.874,-24.5918,30.322,4.30796
132.878,-24.3248,29.362,4.23225
132.882,-24.1112,28.4796,4.16307
132.886,-23.97,27.6937,4.08746
132.89,-23.9339,27.0362,4.02872
132.894,-24.0086,26.5131,3.95729
132.898,-24.2016,26.1334,3.77312
132.902,-24.5178,25.9007,3.54456
132.906,-24.9455,25.799,3.33713
132.909,-25.4321,25.771,3.07972
132.913,-25.9514,25.7871,2.79085
132.917,-26.4791,25.8223,2.51088
132.921,-26.99,25.8551,2.20932
132.925,-27.4583,25.8632,1.90697
132.929,-27.8625,25.8299,1.63699
132.933,-28.1933,25.745,1.3957
132.937,-28.4614,25.6153,1.16627
132.941,-28.6805,25.4526,0.93221
132.945,-28.858,25.2641,0.697866
132.949,-28.9974,25.0504,0.474089
132.952,-29.1039,24.812,0.252404
132.956,-29.1727,24.5426,0.01551
132.96,-29.1969,24.2371,-0.243517
132.964,-29.1748,23.8962,-0.493601
132.968,-29.1206,23.5355,-0.731266
132.972,-29.0422,23.1634,-0.943678
132.976,-28.9468,22.7867,-1.1406
132.98,-28.8403,22.4162,-1.3259
132.984,-28.7282,22.06,-1.49325
132.988,-28.6125,21.7254,-1.63804
132.991,-28.4969,21.4161,-1.76953
132.995,-28.3816,21.1316,-1.89358
132.999,-28.2639,20.8707,-2.01399
133.003,-28.1468,20.631,-2.13601
133.007,-28.0306,20.4087,-2.26018
133.011,-27.9138,20.1979,-2.39226
133.015,-27.7936,19.9898,-2.53614
133.019,-27.6719,19.7824,-2.68979
133.023,-27.5485,19.5759,-2.84822
133.027,-27.4249,19.3714,-3.0103
133.031,-27.3026,19.1694,-3.1875
133.034,-27.1845,18.971,-3.37845
133.038,-27.0749,18.7794,-3.57387
133.042,-26.979,18.5991,-3.76665
133.046,-26.8979,18.4302,-3.96185
133.05,-26.8328,18.2742,-4.16062
133.054,-26.788,18.1356,-4.35569
133.058,-26.7695,18.0172,-4.54553
133.062,-26.7775,17.9168,-4.73214
133.066,-26.8101,17.8354,-4.9144
133.07,-26.8676,17.776,-5.08719
133.074,-26.9506,17.7408,-5.24424
133.077,-27.0535,17.7237,-5.38513
133.081,-27.17,17.7225,-5.5151
133.085,-27.2942,17.7326,-5.63299
133.089,-27.4196,17.7481,-5.73429
133.093,-27.5416,17.7648,-5.81829
133.097,-27.6571,17.7807,-5.88486
133.101,-27.762,17.7955,-5.93303
133.105,-27.8541,17.8049,-5.97026
133.109,-27.9325,17.8053,-6.00532
133.113,-27.9971,17.7933,-6.03797
133.116,-28.047,17.7652,-6.06794
133.12,-28.0826,17.7202,-6.09718
133.124,-28.1063,17.6597,-6.12877
133.128,-28.1178,17.5829,-6.16642
133.132,-28.1167,17.4908,-6.20808
133.136,-28.1029,17.386,-6.24962
133.14,-28.0806,17.276,-6.2884
133.144,-28.0521,17.1647,-6.32287
133.148,-28.0196,17.0559,-6.353
133.152,-27.9848,16.9532,-6.37678
133.156,-27.9499,16.8602,-6.39265
133.159,-27.9167,16.7792,-6.39934
133.163,-27.8875,16.7116,-6.39675
133.167,-27.8623,16.6566,-6.38637
133.171,-27.8401,16.6091,-6.3712
133.175,-27.8211,16.5657,-6.35103
133.179,-27.8028,16.5219,-6.32463
133.183,-27.7825,16.4735,-6.2957
133.187,-27.7588,16.4157,-6.26961
133.191,-27.7316,16.3474,-6.24592
133.195,-27.7013,16.2693,-6.22162
133.199,-27.6676,16.1835,-6.19743
133.202,-27.632,16.0924,-6.17285
133.206,-27.5943,15.9985,-6.147
133.21,-27.5548,15.9033,-6.11824
133.214,-27.5124,15.807,-6.0876
133.218,-27.467,15.7107,-6.05457
133.222,-27.4192,15.615,-6.01891
133.226,-27.3677,15.5204,-5.98087
133.23,-27.3113,15.4244,-5.94108
133.234,-27.2504,15.3272,-5.89925
133.238,-27.1846,15.2275,-5.85535
133.241,-27.1136,15.1236,-5.81132
133.245,-27.0379,15.014,-5.76949
133.249,-26.9589,14.8993,-5.7306
133.253,-26.8789,14.7788,-5.69648
133.257,-26.8007,14.6553,-5.66675
133.261,-26.7266,14.5329,-5.64152
133.265,-26.6572,14.4138,-5.62068
133.269,-26.5925,14.2996,-5.60054
133.273,-26.5324,14.1907,-5.58029
133.277,-26.4766,14.0875,-5.56019
133.281,-26.4247,13.9897,-5.54129
133.284,-26.3747,13.8959,-5.52385
133.288,-26.324,13.8039,-5.50744
133.292,-26.271,13.7117,-5.49171
133.296,-26.2149,13.6197,-5.47657
133.3,-26.1546,13.5262,-5.46117
133.304,-26.0883,13.4271,-5.44762
133.308,-26.0146,13.321,-5.43506
133.312,-25.9346,13.2081,-5.42274
133.316,-25.8474,13.0865,-5.41017
133.32,-25.7527,12.9551,-5.39766
133.323,-25.6538,12.8146,-5.38868
133.327,-25.5527,12.6689,-5.38135
133.331,-25.4503,12.521,-5.37269
133.335,-25.3489,12.3746,-5.36123
133.339,-25.2499,12.2326,-5.34616
133.343,-25.1541,12.098,-5.32736
133.347,-25.0654,11.9743,-5.30366
133.351,-24.9863,11.8639,-5.27458
133.355,-24.9156,11.7651,-5.24235
133.359,-24.8544,11.6779,-5.2065
133.363,-24.8025,11.601,-5.16633
133.366,-24.7569,11.5311,-5.12337
133.37,-24.7135,11.464,-5.07419
133.374,-24.6694,11.3953,-5.02387
133.378,-24.62,11.3204,-4.97548
133.382,-24.5625,11.2373,-4.92193
133.386,-24.4987,11.1473,-4.85898
133.39,-24.4303,11.0506,-4.79529
133.394,-24.3577,10.9467,-4.72872
133.398,-24.2811,10.8362,-4.65283
133.402,-24.2038,10.722,-4.57083
133.406,-24.127,10.6055,-4.48719
133.409,-24.0499,10.4861,-4.39934
133.413,-23.9699,10.3616,-4.30449
133.417,-23.886,10.231,-4.20148
133.421,-23.7984,10.0946,-4.08761
133.425,-23.7078,9.9546,-3.96715
133.429,-23.6178,9.81549,-3.84129
133.433,-23.5312,9.67959,-3.71006
133.437,-23.446,9.54467,-3.57535
133.441,-23.3576,9.40685,-3.43829
133.445,-23.2631,9.26524,-3.29716
133.448,-23.1625,9.1219,-3.15215
133.452,-23.0557,8.97928,-3.00372
133.456,-22.9446,8.83976,-2.85389
133.46,-22.8287,8.70397,-2.70176
133.464,-22.7055,8.57111,-2.54625
133.468,-22.573,8.44067,-2.3857
133.472,-22.4335,8.31369,-2.22273
133.476,-22.2882,8.1913,-2.06202
133.48,-22.1385,8.07593,-1.901
133.484,-21.9847,7.96879,-1.73397
133.488,-21.8254,7.86954,-1.5658
133.491,-21.663,7.7769,-1.39874
133.495,-21.4956,7.68962,-1.22534
133.499,-21.3203,7.60868,-1.03447
133.503,-21.1314,7.5347,-0.834104
133.507,-20.9281,7.46619,-0.625403
133.511,-20.703,7.39665,-0.408067
133.515,-20.4485,7.32414,-0.173705
133.519,-20.16,7.24408,0.0749227
