t_s,ankle_deg,ankle_vel_dps,ankle_acc_dps2,knee_deg,knee_vel_dps,knee_acc_dps2,hip_deg,hip_vel_dps,hip_acc_dps2,foot_strike,mid_swing,toe_off,steady_state
28.0295,16.9249,58.22,2061.83,-7.19718,51.3922,2487.6,-9.54932,24.4101,338.628,0,0,0,1
28.0334,17.1724,70.9634,2561.97,-6.9777,60.0408,1951.41,-9.4509,26.4192,523.914,0,0,0,1
28.0373,17.4793,78.2341,-1478.99,-6.72814,66.6367,1390.81,-9.34293,28.5029,548.004,0,0,0,1
28.0412,17.7836,59.4095,-8292.72,-6.45713,70.9058,813.291,-9.22824,30.7002,715.913,0,0,0,1
28.0451,17.9434,13.4514,-11663.9,-6.17423,72.9901,514.194,-9.1031,34.0956,865.901,0,0,0,1
28.049,17.8887,-31.709,-8760.74,-5.88693,74.9227,488.666,-8.96188,37.4647,717.742,0,0,0,1
28.0529,17.6957,-54.9875,-4860.81,-5.58893,76.8076,377.848,-8.81043,39.7026,501.605,0,0,0,1
28.0568,17.4591,-69.6817,-5517.63,-5.28691,77.8744,270.356,-8.65173,41.3832,426.705,0,0,0,1
28.0607,17.1513,-98.0912,-8787.09,-4.98058,78.9196,381.157,-8.48714,43.0361,341.14,0,0,0,1
28.0646,16.6928,-138.326,-10476.5,-4.67039,80.852,568.568,-8.31553,44.0482,140.759,0,0,0,1
28.0685,16.0707,-179.934,-11085.4,-4.34896,83.3612,459.713,-8.14304,44.1357,21.2235,0,0,0,1
28.0724,15.2872,-224.925,-11466.7,-4.01917,84.4433,22.3877,-7.97074,44.214,64.8046,0,0,0,1
28.0763,14.3136,-269.511,-9292.98,-3.68929,83.5361,-303.669,-7.79764,44.6419,98.941,0,0,0,1
28.0802,13.1818,-297.522,-4946.59,-3.36659,82.071,-279.621,-7.622,44.9869,66.3507,0,0,0,1
28.0841,11.9893,-308.154,-2403.49,-3.04815,81.3517,-102.335,-7.4462,45.1602,80.554,0,0,0,1
28.088,10.7745,-316.298,-2355.08,-2.73107,81.2716,-12.8141,-7.26921,45.6162,198.713,0,0,0,1
28.092,9.51842,-326.552,-2432.65,-2.41326,81.2516,82.1172,-7.08985,46.7126,283.062,0,0,0,1
28.0959,8.22343,-335.302,-1989.08,-2.09633,81.9131,372.024,-6.90429,47.8275,208.204,0,0,0,1
28.0998,6.89904,-342.091,-1500.14,-1.77335,84.1579,720.939,-6.71622,48.3391,104.153,0,0,0,1
28.1037,5.55101,-347.021,-774.941,-1.43889,87.5451,886.339,-6.52666,48.6411,115.335,0,0,0,1
28.1076,4.18811,-348.145,539.158,-1.08945,91.082,1032.63,-6.33623,49.2401,116.595,0,0,0,1
28.1115,2.83131,-342.809,2187.07,-0.727358,95.612,1453.04,-6.142,49.552,-9.29657,0,0,0,1
28.1154,1.51009,-331.059,3465.74,-0.342527,102.433,1966.69,-5.94913,49.1675,-107.016,0,0,0,1
28.1193,0.245074,-315.735,3909.01,0.0728492,110.976,2179.42,-5.7579,48.7159,-112.922,0,0,0,1
28.1232,-0.956434,-300.522,3807.81,0.524416,119.459,2087.38,-5.56856,48.2853,-141.777,0,0,0,1
28.1271,-2.1026,-285.988,3925.45,1.00606,127.282,2102.53,-5.3807,47.6084,-231.598,0,0,0,1
28.131,-3.19058,-269.856,4465.39,1.51875,135.884,2350.79,-5.19665,46.4761,-318.921,0,0,0,1
28.1349,-4.21072,-251.105,4901.56,2.06758,145.647,2498.9,-5.01763,45.117,-331.452,0,0,0,1
28.1388,-5.15221,-231.565,4755.71,2.65654,155.405,2422.26,-4.84419,43.8868,-303.028,0,0,0,1
28.1427,-6.01971,-213.953,4153.01,3.28161,164.57,2309.96,-4.67478,42.7497,-285.993,0,0,0,1
28.1466,-6.82361,-199.122,3543.06,3.94216,173.451,2255.73,-4.51023,41.6526,-260.176,0,0,0,1
28.1505,-7.57525,-186.275,3207.4,4.6366,182.191,2218.52,-4.34939,40.7172,-222.082,0,0,0,1
28.1544,-8.27879,-174.066,2926.06,5.36543,190.782,1969.76,-4.19215,39.9177,-198.611,0,0,0,1
28.1584,-8.93505,-163.416,2405.85,6.12699,197.579,1500.46,-4.03756,39.1657,-203.712,0,0,0,1
28.1623,-9.5554,-155.271,1734.69,6.90892,202.503,1248.99,-3.88619,38.3263,-232.194,0,0,0,1
28.1662,-10.148,-149.865,1061.6,7.70895,207.336,1260.45,-3.73815,37.3518,-280.871,0,0,0,1
28.1701,-10.7261,-146.978,559.097,8.52863,212.35,1153.56,-3.5944,36.1321,-346.99,0,0,0,1
28.174,-11.2962,-145.497,341.281,9.36782,216.348,879.415,-3.45589,34.6411,-443.311,0,0,0,1
28.1779,-11.8628,-144.312,473.137,10.2187,219.22,770.192,-3.32378,32.669,-586.24,0,0,0,1
28.1818,-12.4236,-141.801,778.971,11.0804,222.364,902.211,-3.20068,30.0614,-763.213,0,0,0,1
28.1857,-12.9705,-138.227,860.518,11.9559,226.268,972.963,-3.08894,26.7068,-919.696,0,0,0,1
28.1896,-13.5034,-135.079,787.454,12.848,229.965,847.875,-2.99205,22.8767,-987.702,0,0,0,1
28.1935,-14.0258,-132.075,797.028,13.7523,232.892,704.334,-2.91023,18.9908,-1015.99,0,0,0,1
28.1974,-14.5352,-128.852,915.59,14.6673,235.468,723.616,-2.84369,14.9398,-1136.8,0,0,0,1
28.2013,-15.0323,-124.923,1338.35,15.5918,238.544,890.644,-2.79352,10.1101,-1299.99,0,0,0,1
28.2052,-15.5111,-118.397,2036.05,16.5308,242.425,986.966,-2.76471,4.78428,-1351.78,0,0,0,1
28.2091,-15.9573,-109.017,2634.86,17.4856,246.255,984.833,-2.75614,-0.449977,-1363.68,1,0,0,1
28.213,-16.3627,-97.8137,3222.69,18.4546,250.119,1149.03,-2.76822,-5.86876,-1497.1,0,0,0,1
28.2169,-16.7214,-83.8414,4040.62,19.4396,255.231,1425.36,-2.80199,-12.1453,-1652.03,0,0,0,1
28.2208,-17.0177,-66.2484,4738.78,20.4484,261.254,1510.59,-2.8631,-18.7745,-1661.47,0,0,0,1
28.2248,-17.2389,-46.822,5108.23,21.4805,267.032,1505.33,-2.94866,-25.1247,-1661.28,0,0,0,1
28.2287,-17.3835,-26.3429,5615.57,22.5345,273.013,1769.69,-3.05938,-31.7524,-1839.75,0,0,0,1
28.2326,-17.4447,-2.95319,6150.81,23.6133,280.856,2113.06,-3.19671,-39.4968,-1984.06,0,0,0,1
28.2365,-17.4065,21.7072,5794.39,24.7285,289.521,1999.57,-3.36793,-47.2519,-1858.94,0,0,0,1
28.2404,-17.2751,42.3126,4649.89,25.875,296.477,1589.77,-3.56584,-54.0188,-1731.14,0,0,0,1
28.2443,-17.076,58.0321,3638.04,27.0446,301.94,1500.65,-3.78992,-60.7756,-1909.39,0,0,0,1
28.2482,-16.8218,70.733,2804.93,28.2337,308.2,1671.44,-4.04062,-68.935,-2081.67,0,0,0,1
28.2521,-16.5234,79.9443,1815.42,29.4523,314.997,1672.16,-4.32844,-77.0375,-1916.28,0,0,0,1
28.256,-16.1973,84.915,823.388,30.6945,321.263,1580.4,-4.64243,-83.905,-1775.38,0,0,0,1
28.2599,-15.8601,86.3766,244.98,31.962,327.343,1671.23,-4.98391,-90.9068,-1918.31,0,0,0,1
28.2638,-15.5225,86.8288,353.722,33.2517,334.319,1809.89,-5.3526,-98.8908,-1943.12,0,0,0,1
28.2677,-15.1818,89.1399,849.539,34.5737,341.482,1651.28,-5.75644,-106.086,-1544.35,0,0,0,1
28.2716,-14.8261,93.4654,1006.16,35.9194,347.218,1245.68,-6.18135,-110.955,-1117.82,0,0,0,1
28.2755,-14.4516,97,612.991,37.2862,351.213,713.809,-6.62322,-114.819,-874.654,0,0,0,1
28.2794,-14.0684,98.2541,4.20336,38.663,352.795,-12.2644,-7.07831,-117.788,-505.867,0,0,0,1
28.2833,-13.6841,97.0328,-773.683,40.0422,351.118,-799.593,-7.54339,-118.771,-67.039,0,0,0,1
28.2873,-13.3103,92.2101,-1762.55,41.406,346.548,-1244.59,-8.00615,-118.312,-42.9671,0,0,0,1
28.2912,-12.9637,83.2637,-2737.02,42.7494,341.395,-1121.74,-8.46764,-119.106,-603.632,0,0,0,1
28.2951,-12.6599,70.8285,-3286.08,44.073,337.785,-721.221,-8.93661,-123.027,-1268.97,0,0,0,1
28.299,-12.4104,57.5929,-3092.76,45.3882,335.761,-467.326,-9.42873,-129.02,-1548.42,0,0,0,1
28.3029,-12.21,46.6679,-2507.15,46.6959,334.135,-368.186,-9.94451,-135.124,-1555.88,0,0,0,1
28.3068,-12.0458,38.007,-2024.21,47.9985,332.884,-272.022,-10.4843,-141.174,-1560.05,0,0,0,1
28.3107,-11.9131,30.8547,-1503.26,49.2964,332.01,-423.089,-11.0474,-147.311,-1345.21,0,0,0,1
28.3146,-11.8048,26.2635,-705.335,50.5921,329.579,-950.262,-11.6351,-151.683,-725.457,0,0,0,1
28.3185,-11.7079,25.3447,225.94,51.8711,324.586,-1470.68,-12.2323,-152.978,4.57133,0,0,0,1
28.3224,-11.6068,28.0286,1084.3,53.1278,318.09,-1965.11,-12.8302,-151.647,797.868,0,0,0,1
28.3263,-11.4889,33.8152,1793.59,54.356,309.235,-2510.32,-13.417,-146.745,1607.55,0,0,0,1
28.3302,-11.3426,42.0401,2035.98,55.5435,298.48,-2905.84,-13.9765,-139.089,2157.07,0,0,0,1
28.3341,-11.1605,49.7203,1580.9,56.6877,286.534,-3343.54,-14.5035,-129.894,2533.2,0,0,0,1
28.338,-10.9542,54.3901,1016.58,57.7819,272.36,-4267.57,-14.9913,-119.3,3043.41,0,0,0,1
28.3419,-10.7356,57.6618,974.075,58.8154,253.196,-5377.49,-15.4355,-106.119,3531.35,0,0,0,1
28.3458,-10.5038,61.9996,1180.11,59.7599,230.351,-5890.04,-15.8203,-91.7127,3586.26,0,0,0,1
28.3497,-10.2513,66.8808,1059.66,60.6149,207.183,-5985.51,-16.152,-78.1031,3459.59,0,0,0,1
28.3537,-9.98129,70.2777,772.3,61.3784,183.592,-6132.29,-16.4304,-64.6863,3480.25,0,0,0,1
28.3576,-9.70227,72.914,964.002,62.0491,159.277,-5816.73,-16.6573,-50.9154,3166.43,0,0,0,1
28.3615,-9.41169,77.8084,1474.5,62.6227,138.152,-4788.45,-16.8282,-39.9502,2242.87,0,0,0,1
28.3654,-9.09443,84.4328,1458.97,63.1284,121.87,-4036.97,-16.9694,-33.3941,1436.47,0,0,0,1
28.3693,-8.7521,89.2059,1024.43,63.5747,106.615,-3788.14,-17.089,-28.7284,936.992,0,0,0,1
28.3732,-8.39755,92.4356,928.859,63.9612,92.2772,-3448.67,-17.1938,-26.0743,414.065,0,0,0,1
28.3771,-8.02999,96.4621,1118.11,64.2956,79.6741,-3063.74,-17.2927,-25.4938,-109.559,0,0,0,1
28.381,-7.64399,101.17,1230.61,64.5837,68.3433,-2650.84,-17.393,-26.9302,-809.575,0,0,0,1
28.3849,-7.23965,106.076,1185.58,64.8295,58.9657,-2153.63,-17.5031,-31.8182,-1666.12,0,0,0,1
28.3888,-6.81533,110.432,1067.12,65.0443,51.5191,-1659.85,-17.6415,-39.946,-2444.44,0,0,0,1
28.3927,-6.37695,114.412,1257.78,65.232,45.999,-886.187,-17.8152,-50.9142,-3304.08,0,0,0,1
28.3966,-5.92154,120.258,1499.88,65.4036,44.5963,503.472,-18.0393,-65.7575,-4672.49,0,0,0,1
28.4005,-5.4375,126.129,833.57,65.5804,49.9321,1154.54,-18.3289,-87.4156,-5623.23,0,0,0,1
28.4044,-4.93622,126.77,-713.228,65.7937,53.6155,-376.881,-18.7222,-109.686,-4735.06,0,0,0,1
28.4083,-4.44718,120.557,-1972.52,65.9992,46.9879,-2672.34,-19.1857,-124.406,-2822.59,0,0,0,1
28.4122,-3.99443,111.36,-2379.79,66.1608,32.7391,-4673.14,-19.694,-131.736,-754.075,0,0,0,1
28.4161,-3.57723,101.966,-2393.42,66.255,10.4813,-6640.87,-20.2149,-130.297,1275.29,0,0,0,1
28.4201,-3.19787,92.6629,-2409.37,66.2427,-19.1393,-8047.16,-20.7119,-121.774,2563.94,0,0,0,1
28.424,-2.85335,83.1444,-2742.9,66.1054,-52.3831,-8601.49,-21.1662,-110.267,2910.68,0,0,0,1
28.4279,-2.54834,71.2353,-3169.58,65.8334,-86.3342,-8374.13,-21.5733,-99.0354,2830.58,0,0,0,1
28.4318,-2.29686,58.3837,-3195.56,65.431,-117.802,-7790.03,-21.9398,-88.1547,2796.35,0,0,0,1
28.4357,-2.09225,46.2716,-3138.12,64.9132,-147.19,-7750.43,-22.262,-77.1903,2944.84,0,0,0,1
28.4396,-1.93538,33.8687,-3231.22,64.2812,-178.348,-8215.01,-22.5428,-65.1496,3287.74,0,0,0,1
28.4435,-1.82767,21.0293,-3023.31,63.5199,-211.366,-8012.4,-22.7709,-51.5064,3455.05,0,0,0,1
28.4474,-1.7711,10.2506,-2368.05,62.63,-240.941,-6589.99,-22.9452,-38.1588,2832.77,0,0,0,1
28.4513,-1.74759,2.53014,-1976.85,61.6377,-262.847,-4954.34,-23.069,-29.3768,1535.01,0,0,0,1
28.4552,-1.75134,-5.19258,-2226.37,60.5766,-279.644,-4079.14,-23.1747,-26.1673,534.837,0,0,0,1
28.4591,-1.78815,-14.8623,-2522.73,59.4531,-294.713,-3375.19,-23.2734,-25.1987,0.60784,0,0,0,1
28.463,-1.86744,-24.9002,-1638.02,58.2743,-306.011,-2282.5,-23.3715,-26.1626,-785.174,0,0,0,1
28.4669,-1.98267,-27.6585,361.55,57.0625,-312.544,-1223.68,-23.4778,-31.3325,-1857.91,0,0,0,1
28.4708,-2.08351,-22.0757,888.895,55.8327,-315.571,-391.873,-23.6163,-40.6766,-2660.59,0,0,0,1
28.4747,-2.15513,-20.7145,1388.36,54.5973,-315.605,697.483,-23.7956,-52.117,-3258.42,0,0,0,1
28.4786,-2.24533,-11.2299,7144.11,53.3672,-310.122,2430.81,-24.0235,-66.1314,-3663.72,0,0,0,1
28.4826,-2.24286,35.0953,14392.8,52.1746,-296.616,4728.16,-24.3122,-80.7379,-3676.22,0,0,0,1
28.4865,-1.97116,101.206,16028.7,51.0501,-273.186,7812.92,-24.6542,-94.85,-3786.57,0,0,0,1
28.4904,-1.45223,160.312,12011.3,50.0405,-235.581,10881.9,-25.0532,-110.319,-3596.13,0,0,0,1
28.4943,-0.718809,195.039,234.133,49.2097,-188.176,10006,-25.516,-122.943,-971.134,0,0,0,1
28.4982,0.0714122,162.141,-15390.9,48.5705,-157.414,3824.18,-26.0136,-117.905,3624.87,0,0,0,1
28.5021,0.547835,74.8052,-17503.4,47.98,-158.302,-2301.68,-26.4371,-94.6254,5756.47,0,0,0,1
28.506,0.655791,25.4039,-4129.79,47.3338,-175.395,-3531.78,-26.7528,-72.9356,3397.22,0,0,0,1
28.5099,0.74629,42.5433,4733.1,46.6098,-185.892,-1016.8,-27.0068,-68.0864,41.6759,0,0,0,1
28.5138,0.988139,62.3789,831.932,45.8816,-183.338,200.515,-27.2847,-72.61,-38.8063,0,0,0,1
28.5177,1.23359,49.0423,-4346.45,45.1776,-184.326,-2468.95,-27.5741,-68.3895,3013.58,0,0,0,1
28.5216,1.37126,28.4244,-3463.84,44.4417,-202.625,-7522.38,-27.819,-49.0679,7334.77,0,0,0,1
28.5255,1.45564,21.9828,-952.123,43.5947,-243.091,-10974.2,-27.9574,-11.0903,10382.4,0,0,0,1
28.5294,1.54299,20.9864,-986.178,42.5427,-288.355,-10009.1,-27.9056,32.0394,10085.5,0,0,0,1
28.5333,1.61959,14.2788,-2240.9,41.342,-321.281,-7659.04,-27.7071,67.6975,8662.31,0,0,0,1
28.5372,1.65453,3.48048,-2093.96,40.0328,-348.188,-6953.5,-27.3768,99.7094,7946.82,0,0,0,1
28.5411,1.64678,-2.07918,-357.127,38.622,-375.602,-5539.97,-26.9282,129.778,6191.4,0,0,0,1
28.545,1.63829,0.690598,628.509,37.0986,-391.466,-1145.07,-26.3629,148.077,2183.48,0,0,0,1
28.549,1.65217,2.83073,-734.519,35.5638,-384.547,3631.34,-25.7714,146.835,-2015.47,0,0,0,1
28.5529,1.6604,-5.04746,-3223.33,34.0945,-363.098,6700.69,-25.2158,132.332,-5003.51,0,0,0,1
28.5568,1.61274,-22.35,-4817.75,32.7273,-332.202,8256.7,-24.7376,107.748,-6544.46,0,0,0,1
28.5607,1.48581,-42.6837,-5817.35,31.4994,-298.597,8744.19,-24.3741,81.2063,-6700.4,0,0,0,1
28.5646,1.2793,-67.7951,-5259.64,30.3947,-263.892,9820.14,-24.1032,55.4044,-7414.97,0,0,0,1
28.5685,0.956192,-83.7721,-716.108,29.4378,-221.882,12266.3,-23.9413,23.2806,-9914.75,0,0,0,1
28.5724,0.624871,-73.3893,2148.74,28.6613,-168.068,13492,-23.9214,-22.0496,-11770.6,0,0,0,1
28.5763,0.382874,-66.9861,-1615.62,28.1249,-116.483,11386.4,-24.1136,-68.6714,-10428.3,0,0,0,1
28.5802,0.101576,-86.0105,-4411.54,27.7514,-79.1171,8613.2,-24.4578,-103.516,-7919.01,0,0,0,1
28.5841,-0.28904,-101.449,-1221.02,27.5068,-49.1963,7425.48,-24.9222,-130.535,-6320.41,0,0,0,1
28.588,-0.690944,-95.5491,2279.96,27.3671,-21.1093,6715.67,-25.4776,-152.891,-4699.73,0,0,0,1
28.5919,-1.03547,-83.638,2305.41,27.3419,3.26653,5398.25,-26.1166,-167.249,-2417.92,0,0,0,1
28.5958,-1.34432,-77.5392,1113.39,27.3926,21.0619,3989.37,-26.7841,-171.779,-539.552,0,0,0,1
28.5997,-1.64121,-74.9402,716.291,27.5065,34.4315,2536.74,-27.4585,-171.464,838.32,0,0,0,1
28.6036,-1.92976,-71.9436,927.9,27.6616,40.8789,725.977,-28.1236,-165.23,2316.75,0,0,0,1
28.6075,-2.20323,-67.6915,899.814,27.8258,40.1028,-853.738,-28.7493,-153.365,3340.8,0,0,0,1
28.6114,-2.45856,-64.9142,111.626,27.9748,34.2095,-1882.98,-29.3217,-139.132,3531.73,0,0,0,1
28.6154,-2.71034,-66.8195,-905.241,28.093,25.393,-2445.69,-29.8362,-125.776,3261.75,0,0,0,1
28.6193,-2.98056,-71.986,-1261.32,28.1732,15.1038,-2638.56,-30.3042,-113.651,3055.72,0,0,0,1
28.6232,-3.27269,-76.6729,-951.254,28.211,4.78061,-2686.85,-30.7241,-101.904,3050.17,0,0,0,1
28.6271,-3.57953,-79.4171,-488.908,28.2106,-5.88587,-2878.01,-31.1003,-89.8233,3196.03,0,0,0,1
28.631,-3.8931,-80.4922,-203.732,28.1651,-17.7024,-3128.2,-31.4258,-76.9369,3380.24,0,0,0,1
28.6349,-4.20833,-81.0087,-213.505,28.0723,-30.3234,-2949.37,-31.7013,-63.4169,3235.58,0,0,0,1
28.6388,-4.52594,-82.1601,-305.037,27.9282,-40.7429,-2128.59,-31.9212,-51.6606,2550,0,0,0,1
28.6427,-4.85017,-83.3917,-105.313,27.754,-46.9519,-1188.39,-32.1049,-43.4963,1759.17,0,0,0,1
28.6466,-5.1774,-82.9828,413.435,27.5614,-50.0266,-405.908,-32.261,-37.918,1151.72,0,0,0,1
28.6505,-5.49843,-80.1619,917.841,27.3632,-50.1228,241.309,-32.4011,-34.499,760.357,0,0,0,1
28.6544,-5.80362,-75.8127,1136.35,27.1698,-48.1415,671.444,-32.5305,-31.9781,577.036,0,0,0,1
28.6583,-6.09068,-71.2847,1195.54,26.9871,-44.8775,1027.47,-32.6509,-29.9912,439.009,0,0,0,1
28.6622,-6.3605,-66.4731,1358.92,26.8192,-40.1149,1483.48,-32.7648,-28.5485,226.54,0,0,0,1
28.6661,-6.60996,-60.6689,1571.58,26.6737,-33.2886,1849.23,-32.874,-28.2215,-33.9683,0,0,0,1
28.67,-6.83444,-54.1959,1640.33,26.5592,-25.6687,1908.79,-32.9852,-28.8139,-151.684,0,0,0,1
28.6739,-7.03334,-47.8546,1591.81,26.4732,-18.3771,1875.14,-33.0991,-29.4064,-88.684,0,0,0,1
28.6779,-7.20828,-41.7607,1600.41,26.4156,-11.0201,1945.46,-33.215,-29.5067,-31.376,0,0,0,1
28.6818,-7.35958,-35.3522,1631.84,26.3871,-3.1791,1859.94,-33.3296,-29.6515,-3.8061,0,0,0,1
28.6857,-7.48445,-29.0128,1516.4,26.3908,3.5098,1400.07,-33.4466,-29.5364,202.072,0,0,0,1
28.6896,-7.58623,-23.506,1291.28,26.4145,7.75827,863.401,-33.5603,-28.073,522.153,0,0,0,1
28.6935,-7.66808,-18.9253,1044.62,26.4514,10.2547,333.358,-33.6659,-25.4574,856.191,0,0,0,1
28.6974,-7.73407,-15.3455,755.932,26.4946,10.3625,-271.868,-33.7592,-21.3844,1169.76,0,0,0,1
28.7013,-7.78796,-13.02,424.073,26.5323,8.13086,-767.013,-33.833,-16.3192,1298.98,0,0,0,1
28.7052,-7.83578,-12.0326,135.2,26.5582,4.37056,-1100.98,-33.8867,-11.2367,1254.66,0,0,0,1
28.7091,-7.88196,-11.9638,-71.7116,26.5665,-0.469989,-1382.17,-33.9207,-6.51783,1195.62,0,0,0,1
28.713,-7.92924,-12.5928,-235.69,26.5545,-6.42699,-1533.82,-33.9376,-1.89653,1068.05,0,0,0,1
28.7169,-7.98033,-13.805,-317.91,26.5163,-12.4522,-1346.81,-33.9355,1.82575,715.863,0,0,0,1
28.7208,-8.03709,-15.0763,-331.764,26.4572,-16.9483,-1005.39,-33.9233,3.69579,313.994,0,0,0,1
28.7247,-8.09811,-16.3967,-392.553,26.3839,-20.3062,-768.025,-33.9067,4.27867,37.581,0,0,0,1
28.7286,-8.16518,-18.143,-449.565,26.2986,-22.9481,-567.444,-33.8899,3.98938,-139.31,0,0,0,1
28.7325,-8.23984,-19.9087,-333.19,26.2046,-24.7391,-353.509,-33.8755,3.19038,-232.089,0,0,0,1
28.7364,-8.32071,-20.7458,-51.7785,26.1053,-25.7097,-138.772,-33.865,2.17629,-342.22,0,0,0,1
28.7403,-8.40191,-20.3132,218.805,26.0038,-25.8232,74.6684,-33.8585,0.516955,-496.752,0,0,0,1
28.7443,-8.47939,-19.0365,436.495,25.9036,-25.1264,291.606,-33.8609,-1.70433,-600.578,0,0,1,1
28.7482,-8.55062,-16.9033,624.033,25.8075,-23.5452,523.735,-33.8718,-4.17476,-676.251,0,0,0,1
28.7521,-8.61144,-14.1616,661.532,25.7196,-21.035,754.025,-33.8935,-6.98721,-774.541,0,0,0,1
28.756,-8.66125,-11.7354,546.707,25.6432,-17.6547,886.805,-33.9264,-10.2255,-836.775,0,0,0,1
28.7599,-8.70312,-9.8907,511.203,25.5817,-14.1073,891.888,-33.9734,-13.5241,-750.723,0,0,0,1
28.7638,-8.73852,-7.74193,685.262,25.5329,-10.6873,946.851,-34.0321,-16.0901,-589.491,0,0,0,1
28.7677,-8.7636,-4.53743,849.655,25.4982,-6.71046,1065.78,-34.0991,-18.1292,-538.585,0,0,0,1
28.7716,-8.77397,-1.10442,772.016,25.4805,-2.36143,995.658,-34.1737,-20.2975,-495.543,0,0,0,1
28.7755,-8.77223,1.49356,565.001,25.4798,1.06762,701.451,-34.2577,-22.0004,-303.241,0,0,0,1
28.7794,-8.7623,3.30936,398.156,25.4889,3.1183,376.596,-34.3456,-22.6665,-45.684,0,0,0,1
28.7833,-8.74638,4.60395,243.775,25.5042,4.00959,23.3504,-34.4347,-22.3573,224.944,0,0,0,1
28.7872,-8.72633,5.21374,43.6445,25.5202,3.30072,-417.803,-34.5202,-20.9092,546.711,0,0,0,1
28.7911,-8.70565,4.9449,-151.296,25.5299,0.745711,-820.412,-34.5981,-18.0864,856.842,0,0,0,1
28.795,-8.6877,4.03181,-286.879,25.526,-3.10834,-1094.44,-34.6615,-14.2156,1065.56,0,0,0,1
28.7989,-8.67415,2.7038,-370.938,25.5057,-7.80403,-1381.04,-34.7091,-9.76217,1282.27,0,0,0,1
28.8028,-8.66658,1.13405,-382.307,25.4651,-13.897,-1602.61,-34.7378,-4.19843,1477.74,0,0,0,1
28.8067,-8.66529,-0.28278,-359.225,25.3971,-20.3236,-1566.71,-34.7419,1.7819,1473.59,0,0,0,1
28.8107,-8.66879,-1.67222,-366.697,25.3063,-26.1362,-1463,-34.7238,7.31325,1388.59,0,0,0,1
28.8146,-8.67835,-3.14742,-320.16,25.1929,-31.7526,-1428.97,-34.6848,12.6296,1386.34,0,0,0,1
28.8185,-8.69338,-4.1733,-162.344,25.0582,-37.2992,-1288.73,-34.6252,18.1433,1313.61,0,0,0,1
28.8224,-8.71096,-4.41565,9.22294,24.9015,-41.8202,-964.616,-34.5431,22.8915,1063.14,0,0,0,1
28.8263,-8.72787,-4.10125,62.6675,24.7315,-44.8348,-691.24,-34.4463,26.4486,837.385,0,0,0,1
28.8302,-8.74299,-3.92609,31.5183,24.5513,-47.2201,-545.207,-34.3365,29.4332,678.954,0,0,0,1
28.8341,-8.75854,-3.85503,71.7613,24.3626,-49.094,-405.1,-34.2164,31.7526,495.575,0,0,0,1
28.838,-8.77311,-3.36549,149.237,24.1678,-50.3848,-296.513,-34.0884,33.3046,332.052,0,0,0,1
28.8419,-8.78483,-2.68919,136.756,23.969,-51.4103,-259.816,-33.9562,34.3466,234.542,0,0,0,1
28.8458,-8.79412,-2.29715,59.3506,23.7661,-52.4144,-276.718,-33.8201,35.1369,193.022,0,0,0,1
28.8497,-8.80278,-2.22555,56.8877,23.5596,-53.572,-265.467,-33.6818,35.8545,153.302,0,0,0,1
28.8536,-8.8115,-1.85274,167.382,23.3476,-54.4883,-174.514,-33.54,36.3344,37.6129,0,0,0,1
28.8575,-8.81725,-0.917955,223.145,23.1339,-54.9354,-128.669,-33.3979,36.1483,-58.8999,0,0,0,1
28.8614,-8.81867,-0.109536,172.394,22.9185,-55.4934,-187.226,-33.2576,35.8743,-22.849,0,0,0,1
28.8653,-8.81811,0.428784,135.369,22.7004,-56.398,-272.132,-33.1177,35.9698,47.6767,0,0,0,1
28.8692,-8.81532,0.947967,117.75,22.4779,-57.6193,-347.216,-32.9766,36.2468,93.933,0,0,0,1
28.8732,-8.8107,1.34865,84.7581,22.2503,-59.1104,-383.679,-32.8345,36.7036,147.891,0,0,0,1
28.8771,-8.80479,1.6101,28.9756,22.0161,-60.6166,-375.914,-32.6899,37.4021,210.901,0,0,0,1
28.881,-8.79813,1.575,-39.2466,21.7767,-62.0471,-324.632,-32.5423,38.3512,229.764,0,0,0,1
28.8849,-8.79249,1.3035,-54.024,21.5314,-63.1527,-181.123,-32.3903,39.197,164.376,0,0,0,1
28.8888,-8.78794,1.15297,-24.5427,21.2834,-63.462,-27.0456,-32.2361,39.6353,99.1815,0,0,0,1
28.8927,-8.78348,1.11178,-9.93444,21.0357,-63.3639,59.5941,-32.0807,39.9718,48.4597,0,0,0,1
28.8966,-8.77926,1.07536,4.32775,20.7884,-62.9964,122.025,-31.9238,40.0139,-43.4335,0,0,0,1
28.9005,-8.77508,1.14558,39.5712,20.5435,-62.4107,158.267,-31.7681,39.6325,-97.7126,0,0,0,1
28.9044,-8.77031,1.38449,77.1558,20.3008,-61.7601,178.946,-31.6142,39.2505,-95.3061,0,0,0,1
28.9083,-8.76426,1.74832,92.1087,20.0611,-61.0128,204.343,-31.4614,38.888,-114.468,0,0,0,1
28.9122,-8.75665,2.10404,77.0367,19.8242,-60.1637,213.564,-31.3104,38.3563,-133.988,0,0,0,1
28.9161,-8.74783,2.35014,58.6833,19.5911,-59.3444,173.993,-31.1618,37.8413,-115.372,0,0,0,1
28.92,-8.73829,2.56248,49.7423,19.3606,-58.8045,120.046,-31.0148,37.455,-77.0331,0,0,0,1
28.9239,-8.72781,2.73872,23.8127,19.1317,-58.4066,19.4721,-30.8692,37.2395,50.9316,0,0,0,1
